"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT09","WT13","WT14","WT16","WT18","WT22"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-14","10.51",,"0.04","0.0","0.0","51","59","47","  210","  210","19.9","25.9","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-15","9.40",,"0.33","0.0","0.0","50","52","46","  130","  140","15.0","21.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-16","10.07",,"0.15","0.0","0.0","47","54","45","  220","  210","17.0","23.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-17","6.71",,"0.00","0.0","0.0","50","60","45","  220","  200","13.0","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-18","3.80",,"0.00","0.0","0.0","54","64","48","  260","  270","10.1","12.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-19","5.82",,"0.00","0.0","0.0","59","71","50","  340","  340","13.0","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-20","6.26",,"0.00","0.0","0.0","62","72","53","  300","  330","16.1","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-21","8.28",,"0.00","0.0","0.0","64","76","52","  340","  350","15.0","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-22","7.83",,"0.00","0.0","0.0","68","83","56","  340","  350","16.1","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-23","7.38",,"0.00","0.0","0.0","70","78","53","   60","   60","19.9","21.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-24","6.04",,"0.00","0.0","0.0","56","63","46","  180","  180","14.1","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-25","6.49",,"0.00","0.0","0.0","57","70","47","  350","  350","16.1","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-26","5.82",,"0.00","0.0","0.0","64","81","51","  360","  340","14.1","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-27","4.92",,"0.00","0.0","0.0","70","86","55","  330","  330","14.1","23.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-28","6.26",,"0.00","0.0","0.0","71","86","56","  200","  360","12.1","14.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-29","6.93",,"0.00","0.0","0.0","63","74","52","  220","  220","14.1","16.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-30","6.93",,"0.01","0.0","0.0","58","58","52","  230","  210","12.1","15.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-05-31","6.71",,"0.11","0.0","0.0","58","72","52","  250","  210","14.1","21.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-01","9.40",,"0.02","0.0","0.0","61","67","56","  220","  210","19.9","25.9","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-02","6.93",,"0.00","0.0","0.0","60","73","53","  210","  210","15.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-03","6.26",,"0.00","0.0","0.0","61","67","53","  200","  200","13.0","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-04","5.82",,"0.00","0.0","0.0","58","67","52","   40","  180","12.1","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-05","8.50",,"0.00","0.0","0.0","60","74","50","   10","   10","17.0","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-06","6.71",,"0.00","0.0","0.0","65","84","53","   20","   30","14.1","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-07","6.93",,"0.03","0.0","0.0","68","79","56","  220","  220","17.0","23.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-08","9.84",,"0.31","0.0","0.0","61","63","54","  230","  230","23.0","30.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-09","7.16",,"0.05","0.0","0.0","56","63","50","  160","  230","17.0","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-10","6.93",,"0.00","0.0","0.0","55","67","48","  300","  310","14.1","19.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-11","5.82",,"0.00","0.0","0.0","58","70","52","  280","  280","14.1","19.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-12","9.40",,"0.00","0.0","0.0","59","64","52","  200","  200","18.1","23.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-13","10.29",,"0.00","0.0","0.0","57","65","52","  220","  210","18.1","23.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-14","6.04",,"0.00","0.0","0.0","57","65","51","  230","  200","13.0","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-15","9.62",,"1.05","0.0","0.0","58","61","53","  180","  140","16.1","21.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-16","10.51",,"0.00","0.0","0.0","59","68","53","  220","  210","17.0","23.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-17","4.70",,"0.06","0.0","0.0","58","63","51","  260","  250","12.1","14.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-18","6.26",,"0.00","0.0","0.0","59","71","55","  350","   20","13.0","15.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-19","6.71",,"0.00","0.0","0.0","63","74","56","  350","  320","14.1","17.0","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-20","11.18",,"0.00","0.0","0.0","65","73","56","   30","   50","21.9","25.9","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-21","10.07",,"0.00","0.0","0.0","60","69","53","   50","  350","17.0","23.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-22","9.17",,"0.00","0.0","0.0","62","75","50","   30","  360","17.0","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-23","9.62",,"0.00","0.0","0.0","67","81","55","  350","  360","17.0","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-24","9.62",,"0.00","0.0","0.0","73","89","61","   20","   20","17.0","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-25","6.93",,"0.00","0.0","0.0","79","96","64","   20","   20","15.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-26","8.72",,"0.00","0.0","0.0","70","72","55","  230","  230","15.0","19.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-27","6.26",,"0.00","0.0","0.0","60","71","53","  250","  220","12.1","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-28","8.50",,"0.00","0.0","0.0","61","68","54","  230","  230","15.0","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-29","6.49",,"0.00","0.0","0.0","62","78","53","  350","  340","15.0","19.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-06-30","6.93",,"0.00","0.0","0.0","69","86","57","   20","   20","13.0","14.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-01","6.49",,"0.00","0.0","0.0","64","72","55","  210","  240","12.1","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-02","4.92",,"0.00","0.0","0.0","62","77","54","   30","   30","13.0","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-03","6.49",,"0.00","0.0","0.0","64","70","56","   40","  260","13.0","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-04","7.61",,"0.00","0.0","0.0","64","78","53","   30","  230","15.0","18.1",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-05","5.82",,"0.00","0.0","0.0","69","85","57","   30","   30","15.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-06","5.59",,"0.00","0.0","0.0","70","85","55","  300","  290","10.1","14.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-07","8.50",,"0.00","0.0","0.0","67","72","55","  210","  210","17.0","21.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-08","8.28",,"0.00","0.0","0.0","67","81","58","  350","  340","16.1","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-09","6.26",,"0.00","0.0","0.0","69","80","56","   20","   10","12.1","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-10","7.61",,"0.00","0.0","0.0","66","73","58","   40","   50","15.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-11","6.04",,"0.00","0.0","0.0","62","75","54","  280","  280","12.1","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-12","4.25",,"0.00","0.0","0.0","64","78","54","  210","  230","12.1","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-13","7.61",,"0.00","0.0","0.0","66","75","57","   20","  190","13.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-14","6.71",,"0.00","0.0","0.0","65","79","57","   30","   30","13.0","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-15","7.38",,"0.00","0.0","0.0","66","77","54","  240","  230","15.0","19.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-16","8.95",,"0.00","0.0","0.0","63","72","55","   20","   30","17.0","19.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-17","8.28",,"0.00","0.0","0.0","65","78","55","   10","  350","18.1","28.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-18","5.37",,"0.00","0.0","0.0","68","82","56","   40","  350","13.0","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-19","6.04",,"0.00","0.0","0.0","66","78","53","  210","  220","15.0","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-20","10.51",,"0.00","0.0","0.0","66","74","59","  200","  200","17.0","23.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-21","4.92",,"0.00","0.0","0.0","65","78","55","  250","  250","12.1","14.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-22","7.61",,"0.00","0.0","0.0","70","85","63","  340","  350","17.0","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-23","10.29",,"0.00","0.0","0.0","70","76","62","  340","  350","15.0","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-24","8.50",,"0.00","0.0","0.0","68","82","56","  350","  340","17.0","25.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-25","7.16",,"0.00","0.0","0.0","72","87","58","   30","  320","15.0","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-26","4.70",,"0.00","0.0","0.0","70","84","56","  270","  240","10.1","13.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-27","6.71",,"0.00","0.0","0.0","65","70","57","  250","  250","12.1","16.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-28","7.16",,"0.00","0.0","0.0","65","79","56","   10","  310","13.0","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-29","5.82",,"0.00","0.0","0.0","67","81","54","   20","  230","13.0","14.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-30","7.61",,"0.00","0.0","0.0","68","80","58","   30","   30","19.9","25.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-07-31","10.51",,"0.00","0.0","0.0","70","85","60","  350","  360","21.0","25.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-01","8.05",,"0.00","0.0","0.0","74","87","60","  340","   20","17.0","23.0",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-02","9.62",,"0.00","0.0","0.0","78","91","69","   10","  350","16.1","21.0",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-03","6.26",,"0.00","0.0","0.0","80","94","68","  290","   10","13.0","15.0",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-04","5.59",,"0.00","0.0","0.0","79","91","62","  230","  210","10.1","14.1",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-05","5.82",,"0.00","0.0","0.0","70","82","58","  190","  170","10.1","14.1",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-06","4.47",,"0.00","0.0","0.0","69","82","58","  350","  320","12.1","15.0",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-07","4.25",,"0.00","0.0","0.0","69","84","57","  280","  260","12.1","17.0",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-08","4.47",,"0.00","0.0","0.0","72","89","59","  360","   34","13.0","17.0","    1",,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-09","3.80",,"0.00","0.0","0.0","74","91","61","  280","  270","8.9","13.0",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-10","4.92",,"0.00","0.0","0.0","72","90","60","  350","  350","12.1","14.1","    1",,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-11","6.49",,"0.00","0.0","0.0","69","77","57","  210","  220","15.0","17.0","    1",,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-12","8.28",,"0.02","0.0","0.0","65","76","58","  210","  240","17.0","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-13","10.74",,"0.00","0.0","0.0","65","74","60","   40","   30","18.1","23.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-14","6.93",,"0.00","0.0","0.0","64","73","56","   20","  320","12.1","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-15","7.61",,"0.00","0.0","0.0","65","78","55","   20","   20","15.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-16","5.59",,"0.00","0.0","0.0","67","79","57","   20","   30","14.1","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-17","5.14",,"0.00","0.0","0.0","66","75","59","   20","  270","10.1","14.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-18","6.71",,"0.00","0.0","0.0","64","73","55","   30","   40","16.1","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-19","8.72",,"0.00","0.0","0.0","67","76","58","   30","   30","17.0","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-20","8.28",,"0.00","0.0","0.0","66","77","56","    2","    3","15.0","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-21","9.17",,"0.00","0.0","0.0","68","83","57","  350","  340","18.1","23.9","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-22","5.59",,"0.00","0.0","0.0","73","86","60","  200","  210","13.0","14.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-23","5.14",,"0.00","0.0","0.0","67","75","59","  240","   24","12.1","14.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-24","7.83",,"0.00","0.0","0.0","65","72","58","   50","   40","16.1","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-25","8.50",,"0.00","0.0","0.0","65","76","54","   30","   30","15.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-26","9.62",,"0.00","0.0","0.0","67","84","54","   30","   30","17.0","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-27","8.95",,"0.00","0.0","0.0","72","87","61","   20","   10","15.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-28","3.80",,"0.00","0.0","0.0","75","88","62","   10","   20","12.1","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-29","8.05",,"0.00","0.0","0.0","74","85","60","  200","  230","15.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-30","6.93",,"0.00","0.0","0.0","67","77","60","  250","  250","13.0","16.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-08-31","6.04",,"0.00","0.0","0.0","67","75","61","   20","   20","14.1","17.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-01","9.17",,"0.00","0.0","0.0","68","85","57","   30","  350","14.1","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-02","7.38",,"0.00","0.0","0.0","74","90","62","   40","   40","15.0","19.0",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-03","7.61",,"0.00","0.0","0.0","77","90","65","   30","   30","15.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-04","10.29",,"0.00","0.0","0.0","77","88","65","   10","   20","19.9","23.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-05","3.58",,"0.00","0.0","0.0","77","85","66","  340","  360","12.1","13.0",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-06","5.82",,"0.00","0.0","0.0","72","81","63","  210","  210","14.1","17.0",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-07","4.70",,"0.00","0.0","0.0","69","75","61","  200","  190","12.1","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-08","5.37",,"0.00","0.0","0.0","67","71","60","  200","  210","12.1","14.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-09","8.05",,"0.00","0.0","0.0","63","68","59","  250","  260","16.1","21.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-10","6.71",,"0.00","0.0","0.0","63","73","55","  300","  290","13.0","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-11","6.04",,"0.00","0.0","0.0","65","80","52","   30","   30","16.1","19.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-12","7.61",,"0.00","0.0","0.0","69","77","57","  350","  300","13.0","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-13","5.59",,"0.00","0.0","0.0","61","70","53","  340","  360","13.0","17.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-14","8.05",,"0.00","0.0","0.0","63","74","54","  350","  340","18.1","25.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-15","5.14",,"0.00","0.0","0.0","63","76","50","  310","  320","13.0","17.0",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-16","4.03",,"0.00","0.0","0.0","63","76","53","  120","  120","8.9","10.1","    1",,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-17","8.50",,"0.15","0.0","0.0","61","64","54","  230","  230","18.1","23.9","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-18","10.29",,"0.16","0.0","0.0","55","62","50","  180","  190","19.9","23.9","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-19","8.95",,"0.04","0.0","0.0","53","64","50","  240","  240","21.9","30.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-20","5.14",,"0.13","0.0","0.0","53","57","50","  190","  180","14.1","16.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-21","4.47",,"0.02","0.0","0.0","53","64","50","   40","   40","10.1","14.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-22","4.47",,"0.00","0.0","0.0","57","68","51","  240","  250","12.1","13.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-23","5.14",,"0.00","0.0","0.0","60","68","54","  250","  210","10.1","13.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-24","2.91",,"0.00","0.0","0.0","59","72","50","  290","  290","10.1","13.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-25","4.03",,"0.01","0.0","0.0","61","65","56","  220","  210","13.0","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-26","6.49",,"0.00","0.0","0.0","63","74","55","   20","   20","15.0","19.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-27","6.93",,"0.00","0.0","0.0","64","80","54","   30","   90","15.0","18.1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-28","5.37",,"0.00","0.0","0.0","70","86","55","  200","  200","15.0","19.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-29","10.74",,"0.07","0.0","0.0","65","67","54","  220","  210","21.9","27.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-09-30","9.62",,"0.01","0.0","0.0","57","64","52","  210","  220","23.0","29.1","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-10-01","4.92",,"0.00","0.0","0.0","55","62","50","  360","   10","14.1","17.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-10-02","6.49",,"0.00","0.0","0.0","53","62","47","   20","   10","17.0","23.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-10-03","9.40",,"0.00","0.0","0.0","56","69","44","   10","   10","19.9","21.9",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-10-04","5.14",,"0.00","0.0","0.0","57","68","45","   60","   60","12.1","13.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-10-05","2.91",,"0.00","0.0","0.0","56","69","45","  140","   50","8.9","11.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-10-06","14.09",,"0.01","0.0","0.0","56","66","46","  200","  200","28.0","38.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-10-07","9.17",,"0.01","0.0","0.0","55","62","49","  210","  210","23.0","30.0","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-10-08","4.92",,"0.01","0.0","0.0","53","62","46","  310","   50","10.1","15.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2017-10-09","4.70",,"0.00","0.0","0.0","52","64","43","  360","   10","10.1","12.1",,,,,,,,,,,,
